OID,N,N_study,Source,BASE,X,Y,Precise,Country,Realm,Family,Genus,Taxon,Taxon_ITIS,Sample_met,Occurrence,Sample_yea,Sampling_e,Sampling_1,ID_Todo,TRAITS,BodyMass_k,DielActivi,HomeRange_,Locomotion,TrophicGui,Brain_size,Canine_Dim,MeanGroupS,Interbirth,Gestation,WeaningAge,MaxLongevi,LitterSz,AdultSexRa,Social_Sys,Mating_Sys,FOREST,BIOME,TaxonNameIUCN,redlistCategory,species_number,Source_grp,Dataset,row_id,CC,CC_new
-1,1690,6,Benchimol & Venticinque 2014,Richness,-59.38027778,-1.855833333,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3671,75,75
-1,1691,6,Benchimol & Venticinque 2014,Richness,-59.41555556,-1.798611111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3672,75,75
-1,1692,6,Benchimol & Venticinque 2014,Richness,-59.42944444,-1.827777778,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,0,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3673,75,75
-1,1693,6,Benchimol & Venticinque 2014,Richness,-59.44222222,-1.739444444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3674,75,75
-1,1694,6,Benchimol & Venticinque 2014,Richness,-59.44777778,-1.789722222,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3675,75,75
-1,1695,6,Benchimol & Venticinque 2014,Richness,-59.51472222,-1.772777778,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3676,75,75
-1,1696,6,Benchimol & Venticinque 2014,Richness,-59.59527778,-1.836111111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3677,75,75
-1,1697,6,Benchimol & Venticinque 2014,Richness,-59.62722222,-1.592777778,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3678,75,75
-1,1698,6,Benchimol & Venticinque 2014,Richness,-59.6325,-1.829444444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,0,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3679,75,75
-1,1699,6,Benchimol & Venticinque 2014,Richness,-59.63777778,-1.791111111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3680,75,75
-1,1700,6,Benchimol & Venticinque 2014,Richness,-59.655,-1.877222222,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3681,75,75
-1,1701,6,Benchimol & Venticinque 2014,Richness,-59.66277778,-1.678333333,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3682,75,75
-1,1702,6,Benchimol & Venticinque 2014,Richness,-59.68722222,-1.831388889,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3683,75,75
-1,1703,6,Benchimol & Venticinque 2014,Richness,-59.6875,-1.783333333,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3684,75,75
-1,1704,6,Benchimol & Venticinque 2014,Richness,-59.70333333,-1.741666667,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3685,75,75
-1,1705,6,Benchimol & Venticinque 2014,Richness,-59.77861111,-1.597222222,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3686,75,75
-1,1706,6,Benchimol & Venticinque 2014,Richness,-59.78472222,-1.702777778,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Line transect and boat census,1,2008,0,NA,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,a,Alouatta_macconnelli_a,3687,75,75
-1,1754,438,de Souza 2009,Richness,-59.71677778,-1.671083333,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,16,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3688,75,75
-1,1755,438,de Souza 2009,Richness,-59.78480556,-1.702861111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,16,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3689,75,75
-1,1756,438,de Souza 2009,Richness,-59.41552778,-1.798555556,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,16,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3690,75,75
-1,1757,438,de Souza 2009,Richness,-59.4295,-1.827722222,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,0,2008,8,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3691,75,75
-1,1758,438,de Souza 2009,Richness,-59.44230556,-1.739361111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,16,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3692,75,75
-1,1759,438,de Souza 2009,Richness,-59.44772222,-1.789694444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,8,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3693,75,75
-1,1761,438,de Souza 2009,Richness,-59.51461111,-1.772777778,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,0,2008,20,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3694,75,75
-1,1762,438,de Souza 2009,Richness,-59.59533333,-1.836194444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,4,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3695,75,75
-1,1763,438,de Souza 2009,Richness,-59.62730556,-1.592694444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,20,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3696,75,75
-1,1764,438,de Souza 2009,Richness,-59.63263889,-1.829666667,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,0,2008,4,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3697,75,75
-1,1765,438,de Souza 2009,Richness,-59.63788889,-1.791,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,12,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3698,75,75
-1,1766,438,de Souza 2009,Richness,-59.65505556,-1.877333333,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,12,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3699,75,75
-1,1767,438,de Souza 2009,Richness,-59.66280556,-1.678219444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,12,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3700,75,75
-1,1768,438,de Souza 2009,Richness,-59.68719444,-1.831416667,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,12,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3701,75,75
-1,1769,438,de Souza 2009,Richness,-59.68769444,-1.783361111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,8,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3702,75,75
-1,1770,438,de Souza 2009,Richness,-59.70322222,-1.741694444,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,20,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3703,75,75
-1,1771,438,de Souza 2009,Richness,-59.77863889,-1.597361111,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,20,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3704,75,75
-1,1772,438,de Souza 2009,Richness,-59.38103611,-1.855925,Precise,Brazil,Neotropics,Atelidae,Alouatta,Alouatta macconnelli,Alouatta_macconnelli,Linear transect,1,2008,4,km,NA,NA,6.37,D,25.81,AR,Folivore,NA,NA,5,504.9,190,NA,NA,1,NA,Polygyny,Harem Polygyny,NA,Tropical_and_suptropical_moist_broadleaf_forest,Alouatta macconnelli,Least Concern,5,c,Alouatta_macconnelli_c,3705,75,75
-1,4863,17,Bicknell and Peres 2010,Richness,-58.93964453,4.84365745,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,4000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3706,75,75
-1,4864,17,Bicknell and Peres 2010,Richness,-58.75280548,4.579457538,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,1600,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3707,75,75
-1,4865,17,Bicknell and Peres 2010,Richness,-58.74722846,4.587238744,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,2000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3708,75,75
-1,4866,17,Bicknell and Peres 2010,Richness,-58.71576104,4.617418228,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,1600,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3709,75,75
-1,4867,17,Bicknell and Peres 2010,Richness,-58.72277697,4.619390603,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,0,2008,1900,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3710,75,75
-1,4868,17,Bicknell and Peres 2010,Richness,-58.73204908,4.637507491,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,4000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3711,75,75
-1,4869,17,Bicknell and Peres 2010,Richness,-58.70449247,4.642186354,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,3700,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3712,75,75
-1,4870,17,Bicknell and Peres 2010,Richness,-58.71708277,4.734590007,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,4000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3713,75,75
-1,4871,17,Bicknell and Peres 2010,Richness,-58.71983422,4.735559777,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,4000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3714,75,75
-1,4872,17,Bicknell and Peres 2010,Richness,-58.94544588,4.842465391,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,4000,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3715,75,75
-1,4873,17,Bicknell and Peres 2010,Richness,-58.89979274,4.855787047,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,3800,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3716,75,75
-1,4874,17,Bicknell and Peres 2010,Richness,-58.89993835,4.859502787,Precise,Guyana,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,line/belt transects,1,2008,2900,kilometer,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,b,Ateles_paniscus_b,3717,75,75
-1,4922,438,de Souza 2009,Richness,-59.71677778,-1.671083333,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,1,2008,16,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3718,75,75
-1,4923,438,de Souza 2009,Richness,-59.78480556,-1.702861111,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,16,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3719,75,75
-1,4924,438,de Souza 2009,Richness,-59.41552778,-1.798555556,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,1,2008,16,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3720,75,75
-1,4925,438,de Souza 2009,Richness,-59.4295,-1.827722222,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,8,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3721,75,75
-1,4926,438,de Souza 2009,Richness,-59.44230556,-1.739361111,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,1,2008,16,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3722,75,75
-1,4927,438,de Souza 2009,Richness,-59.44772222,-1.789694444,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,8,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3723,75,75
-1,4929,438,de Souza 2009,Richness,-59.51461111,-1.772777778,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,1,2008,20,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3724,75,75
-1,4930,438,de Souza 2009,Richness,-59.59533333,-1.836194444,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,4,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3725,75,75
-1,4931,438,de Souza 2009,Richness,-59.62730556,-1.592694444,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,1,2008,20,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3726,75,75
-1,4932,438,de Souza 2009,Richness,-59.63263889,-1.829666667,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,4,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3727,75,75
-1,4933,438,de Souza 2009,Richness,-59.63788889,-1.791,Precise,Brazil,Neotropics,Atelidae,Ateles,Ateles paniscus,Ateles_paniscus,Linear transect,0,2008,12,km,NA,NA,8.28,D,255,AR,Frugivore,103.85,1.567,18.2,1072.18,229,805.41,453.6,1,0.58,Polygyndry,Polygyndry,NA,Tropical_and_suptropical_moist_broadleaf_forest,Ateles paniscus,Vulnerable,23,d,Ateles_paniscus_d,3728,75,75
