"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","CC","CC_new","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2","row_id_3"
-1,9083,6,"Benchimol & Venticinque 2014","Richness",-59.44777778,-1.789722222,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",0,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3823,75,75,100,"area",1,0,22.32838477,8,1579,873
-1,9077,6,"Benchimol & Venticinque 2014","Richness",-59.35388889,-1.841388889,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",0,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3817,75,75,2,"area",0,42.43437511,34.75305049,2,1580,874
-1,9089,6,"Benchimol & Venticinque 2014","Richness",-59.655,-1.877222222,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",0,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3829,75,75,117,"area",1,0,58.34190859,14,1581,875
-1,9080,6,"Benchimol & Venticinque 2014","Richness",-59.41555556,-1.798611111,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3820,75,75,120,"area",1,0,91.92451956,5,1582,876
-1,9090,6,"Benchimol & Venticinque 2014","Richness",-59.66277778,-1.678333333,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3830,75,75,67,"area",1,0,103.3588134,15,1583,877
-1,9091,6,"Benchimol & Venticinque 2014","Richness",-59.68722222,-1.831388889,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3831,75,75,91,"area",1,0,116.1436143,16,1584,878
-1,9088,6,"Benchimol & Venticinque 2014","Richness",-59.63777778,-1.791111111,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3828,75,75,83,"area",1,0,137.6616948,13,1585,879
-1,9095,6,"Benchimol & Venticinque 2014","Richness",-59.78472222,-1.702777778,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3835,75,75,141,"area",1,0,226.1649296,20,1586,880
-1,9093,6,"Benchimol & Venticinque 2014","Richness",-59.70333333,-1.741666667,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3833,75,75,88,"area",1,0,844.5171337,18,1587,881
-1,9076,6,"Benchimol & Venticinque 2014","Richness",-59.71666667,-1.671111111,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Line transect and boat census",1,2008,0,NA,NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"a","Chiropotes_sagulatus_a",3816,75,75,116,"area",1,0,948.3261161,1,1588,882
-1,9113,438,"de Souza 2009","Richness",-59.38103611,-1.855925,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,4,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3853,75,75,1,"area",0,30.00586477,2.881126145,18,1593,883
-1,9105,438,"de Souza 2009","Richness",-59.63263889,-1.829666667,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,4,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3845,75,75,125,"area",1,0,4.051583642,10,1594,884
-1,9103,438,"de Souza 2009","Richness",-59.59533333,-1.836194444,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,4,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3843,75,75,87,"area",1,0,9.183589588,8,1595,885
-1,9099,438,"de Souza 2009","Richness",-59.4295,-1.827722222,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,8,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3839,75,75,77,"area",1,0,13.32520842,4,1596,886
-1,9110,438,"de Souza 2009","Richness",-59.68769444,-1.783361111,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,8,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3850,75,75,113,"area",1,0,15.21594745,15,1597,887
-1,9101,438,"de Souza 2009","Richness",-59.44772222,-1.789694444,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,8,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3841,75,75,101,"area",1,0,22.32872762,6,1598,888
-1,9107,438,"de Souza 2009","Richness",-59.65505556,-1.877333333,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,12,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3847,75,75,117,"area",1,0,58.34280444,12,1599,889
-1,9098,438,"de Souza 2009","Richness",-59.41552778,-1.798555556,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,16,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3838,75,75,120,"area",1,0,91.92593107,3,1600,890
-1,9108,438,"de Souza 2009","Richness",-59.66280556,-1.678219444,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,12,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3848,75,75,67,"area",1,0,103.3604005,13,1601,891
-1,9109,438,"de Souza 2009","Richness",-59.68719444,-1.831416667,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",0,2008,12,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3849,75,75,91,"area",1,0,116.1453977,14,1602,892
-1,9106,438,"de Souza 2009","Richness",-59.63788889,-1.791,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,12,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3846,75,75,83,"area",1,0,137.6638086,11,1603,893
-1,9097,438,"de Souza 2009","Richness",-59.78480556,-1.702861111,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,16,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3837,75,75,143,"area",1,0,226.1684024,2,1604,894
-1,9111,438,"de Souza 2009","Richness",-59.70322222,-1.741694444,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,20,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3851,75,75,88,"area",1,0,844.5301013,16,1605,895
-1,9096,438,"de Souza 2009","Richness",-59.71677778,-1.671083333,"Precise","Brazil","Neotropics","Pitheciidae","Chiropotes","Chiropotes sagulatus","Chiropotes_sagulatus","Linear transect",1,2008,16,"km",NA,NA,3,"D",507,"AR","Frugivore",NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chiropotes sagulatus","Least Concern",53,"b","Chiropotes_sagulatus_b",3836,75,75,116,"area",1,0,948.3406777,1,1606,896
-1,9422,31,"Mekonnen et al 2012","Ocurrencias",38.63300178,6.376767577,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4721,75,50,1,"area",0,255.5581087,0.816374336,16,1611,897
-1,9425,31,"Mekonnen et al 2012","Ocurrencias",39,6.253026798,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4724,75,50,1,"area",0,60.23562388,0.816374336,19,1612,898
-1,9408,31,"Mekonnen et al 2012","Ocurrencias",38.64279014,6.81230946,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4712,50,50,1,"area",0,30.11781194,1.088499115,7,1613,899
-1,9418,31,"Mekonnen et al 2012","Ocurrencias",39.02964288,6.568883936,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4718,75,50,1,"area",0,42.59301811,1.088499115,13,1614,900
-1,9442,31,"Mekonnen et al 2012","Ocurrencias",38.47103597,6.442742639,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4737,50,50,6,"area",0,363.9149063,1.632748673,32,1615,901
-1,9403,31,"Mekonnen et al 2012","Ocurrencias",38.80237866,7.01124,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4708,50,50,1,"area",0,120.4712478,1.723456932,3,1616,902
-1,9414,31,"Mekonnen et al 2012","Ocurrencias",38.97831081,6.511016221,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4716,75,50,11,"area",0,150.5890597,1.723456932,11,1617,903
-1,9400,31,"Mekonnen et al 2012","Ocurrencias",38.72804318,6.92169389,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4706,50,50,1,"area",0,67.34547483,2.17699823,1,1618,904
-1,9421,31,"Mekonnen et al 2012","Ocurrencias",38.56766973,6.497760382,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4720,50,50,1,"area",0,67.34547483,3.174789086,15,1619,905
-1,9429,31,"Mekonnen et al 2012","Ocurrencias",38.53455031,6.317726865,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4727,50,50,1,"area",0,30.11781194,3.174789086,22,1620,906
-1,9424,31,"Mekonnen et al 2012","Ocurrencias",38.73408226,6.166814572,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4723,75,50,598,"area",1,0,3.446913865,18,1621,907
-1,9443,31,"Mekonnen et al 2012","Ocurrencias",38.52554813,6.500780151,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4738,50,50,1,"area",0,85.18603622,4.716829499,33,1622,908
-1,9437,31,"Mekonnen et al 2012","Ocurrencias",38.48605515,6.577567375,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4732,50,50,973,"area",1,0,5.170370797,27,1623,909
-1,9432,31,"Mekonnen et al 2012","Ocurrencias",38.48473778,6.240907649,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4729,50,50,460,"area",1,0,9.07082596,24,1624,910
-1,9431,31,"Mekonnen et al 2012","Ocurrencias",38.50137691,6.272475757,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4728,50,50,1,"area",0,60.23562388,10.43144985,23,1625,911
-1,9423,31,"Mekonnen et al 2012","Ocurrencias",38.64406769,6.35293001,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4722,75,50,349,"area",1,0,10.70357463,17,1626,912
-1,9420,31,"Mekonnen et al 2012","Ocurrencias",38.94286564,6.340031769,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4719,75,50,655,"area",1,0,14.78544631,14,1627,913
-1,9404,31,"Mekonnen et al 2012","Ocurrencias",39.05457405,6.661486807,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4709,75,50,1,"area",0,30.11781194,16.87173628,4,1628,914
-1,9433,31,"Mekonnen et al 2012","Ocurrencias",38.49452576,6.214557385,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4730,50,50,1,"area",0,42.59301811,20.86289971,25,1629,915
-1,9410,31,"Mekonnen et al 2012","Ocurrencias",38.65082177,6.743539475,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4714,50,50,157,"area",1,0,21.316441,9,1630,916
-1,9428,31,"Mekonnen et al 2012","Ocurrencias",38.74054176,6.135943146,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4726,75,50,4,"area",0,67.34547483,24.58193835,21,1631,917
-1,9409,31,"Mekonnen et al 2012","Ocurrencias",38.71665595,6.705136804,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4713,50,50,1,"area",0,30.11781194,26.75893658,8,1632,918
-1,9426,31,"Mekonnen et al 2012","Ocurrencias",38.67845932,6.284862726,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,1,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4725,75,50,485,"area",1,0,29.66160089,20,1633,919
-1,9439,31,"Mekonnen et al 2012","Ocurrencias",38.5517789,6.826842521,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4734,50,50,671,"area",1,0,36.28330384,29,1634,920
-1,9440,31,"Mekonnen et al 2012","Ocurrencias",38.39929936,6.222056237,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4735,50,50,712,"area",1,0,40.183759,30,1635,921
-1,9438,31,"Mekonnen et al 2012","Ocurrencias",38.4702757,6.52997026,"Precise","Ethiopia","Africa","Cercopithecidae","Chlorocebus","Chlorocebus  djamdjamensis","Chlorocebus_djamdjamensis",NA,0,2010,0,NA,NA,NA,3.98,"D",15.2,"BOTH","Folivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polygyndry",NA,NA,"Montane Grasslands Shrublands","Chlorocebus djamdjamensis","Vulnerable",54,"a","Chlorocebus_djamdjamensis_a",4733,50,50,737,"area",1,0,42.45146549,28,1636,922
