"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2","row_id_3"
-1,12085,21,"Cassano et al. 2014","Richness",-51.31399297,-15.22694647,"Precise","Brazil","Neotropics","Callitrichidae","Leontopithecus","Leontopithecus chrysomelas","Leontopithecus_chrysomelas","camera traps",1,2008,1,"site",NA,NA,0.58,"D",62.03333333,"AR","Omnivore",11.84,NA,6.5,NA,NA,NA,255.6,2.04,NA,"Pair","Monogamy",NA,"Tropical and Subtropical Grasslands Savannas and Shrublands","Leontopithecus chrysomelas","Endangered",76,"a","Leontopithecus_chrysomelas_a",3959,1,"area",0,435.759268349199,991.390905321304,30,1993,1036
-1,12295,408,"Hending et al. 2018","Richness",50.12819722,-14.13979444,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6307,1,"area",0,186.227682308941,0.374927023331445,26,2049,1037
-1,12292,408,"Hending et al. 2018","Richness",50.12458333,-14.13738333,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6304,1,"area",0,43.2970566742966,1.12478106999434,23,2050,1038
-1,12288,408,"Hending et al. 2018","Richness",49.91531111,-13.07770833,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6300,1,"area",0,196.035761766757,1.49970809332577,19,2051,1039
-1,12273,408,"Hending et al. 2018","Richness",49.62138333,-13.30645278,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6285,6,"area",0,110.386268431684,2.15583038415581,4,2052,1040
-1,12281,408,"Hending et al. 2018","Richness",49.84481389,-13.087675,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6293,44,"area",1,0,3.09314794248435,12,2053,1041
-1,12272,408,"Hending et al. 2018","Richness",49.61619722,-13.25658333,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6284,149,"area",0,43.2970566742959,3.46807496581584,3,2054,1042
-1,12285,408,"Hending et al. 2018","Richness",49.90319444,-13.07926667,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6297,1,"area",0,43.2970566742959,4.87405130330875,16,2055,1043
-1,12287,408,"Hending et al. 2018","Richness",49.91214444,-13.04340278,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6299,249,"area",1,0,136.848363515974,18,2056,1044
-1,12279,408,"Hending et al. 2018","Richness",49.83610833,-13.28518056,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6291,63,"area",1,0,170.216868592475,10,2057,1045
-1,12286,408,"Hending et al. 2018","Richness",49.90853889,-13.09544167,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6298,1,"area",0,30.6156423798129,484.593177655889,17,2058,1046
-1,12291,408,"Hending et al. 2018","Richness",50.11960278,-14.07008889,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",0,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6303,802,"area",1,0,596.227698852817,22,2059,1047
-1,12277,408,"Hending et al. 2018","Richness",49.75534444,-13.22766389,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6289,223,"area",1,0,850.521952427377,8,2060,1048
-1,12276,408,"Hending et al. 2018","Richness",49.70594444,-13.14909722,"Precise","Madagascar","Madagascar","Lepilemuridae","Lepilemur","Lepilemur milanoii","Lepilemur_milanoii","Line transects",1,2017,0,NA,NA,NA,0.715,"N",NA,"AR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical and Subtropical Dry Broadleaf Forest","Lepilemur milanoii","Endangered",80,"a","Lepilemur_milanoii_a",6288,1,"area",0,43.2970566742959,942.566536655239,7,2061,1049
-1,12435,318,"Sharma et al. 2013","Richness",94.73440278,27.29661944,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2579,1,"area",0,396.554360294322,0.196569200835549,1,2096,1050
-1,12447,318,"Sharma et al. 2013","Richness",95.65478611,27.87857778,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2591,1,"area",0,44.3361253196022,54.8428070331181,13,2097,1051
-1,12442,318,"Sharma et al. 2013","Richness",94.95704722,27.29856389,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2586,117,"area",1,0,133.470487367338,8,2098,1052
-1,12436,318,"Sharma et al. 2013","Richness",95.04186667,27.34435278,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2580,197,"area",1,0,155.682807061755,2,2099,1053
-1,12451,318,"Sharma et al. 2013","Richness",95.73721111,27.708525,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2595,1,"area",0,31.3503748650273,159.712475678883,17,2100,1054
-1,12457,318,"Sharma et al. 2013","Richness",95.84890278,27.50577222,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2601,383,"area",1,0,185.561325588758,23,2101,1055
-1,12455,318,"Sharma et al. 2013","Richness",95.81490278,27.948575,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2599,213,"area",1,0,301.144015680061,21,2102,1056
-1,12438,318,"Sharma et al. 2013","Richness",95.66771111,27.74264167,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2582,322,"area",1,0,381.835672623053,4,2103,1057
-1,12453,318,"Sharma et al. 2013","Richness",95.76405833,27.83913889,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2597,73,"area",1,0,387.536179447284,19,2104,1058
-1,12456,318,"Sharma et al. 2013","Richness",95.83874167,27.8439,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2600,69,"area",1,0,474.812904618268,22,2105,1059
-1,12444,318,"Sharma et al. 2013","Richness",95.58644444,27.49790556,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2588,451,"area",1,0,528.672865647191,10,2106,1060
-1,12439,318,"Sharma et al. 2013","Richness",95.66943611,27.71108889,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2583,339,"area",1,0,584.69508788534,5,2107,1061
-1,12440,318,"Sharma et al. 2013","Richness",95.83371944,27.94846111,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2584,291,"area",1,0,749.714931986783,6,2108,1062
-1,12564,19,"McShea et al. 2009","Ocurrencias",113.6106941,3.118787386,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2687,1,"area",0,60.0271772436827,0.0900815501961041,84,2121,1063
-1,12628,19,"McShea et al. 2009","Ocurrencias",113.2305385,2.882026644,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,30,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2751,1,"area",0,361.411466038865,0.0900815501961041,148,2122,1064
-1,12483,19,"McShea et al. 2009","Ocurrencias",113.1320829,2.916444734,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2606,10,"area",0,42.4456240844961,0.0900815501961175,3,2123,1065
-1,12545,19,"McShea et al. 2009","Ocurrencias",113.1986004,2.867461692,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,18,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2668,1,"area",0,218.502223338664,0.0900815501961175,65,2124,1066
-1,12568,19,"McShea et al. 2009","Ocurrencias",113.6147987,3.102518466,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2691,1,"area",0,67.1124244071523,0.0900815501961175,88,2125,1067
-1,12569,19,"McShea et al. 2009","Ocurrencias",113.6196391,3.100319332,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2692,1,"area",0,150.067943109216,0.0900815501961175,89,2126,1068
-1,12580,19,"McShea et al. 2009","Ocurrencias",113.6010663,3.122941588,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,30,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2703,1,"area",0,134.224848814304,0.0900815501961175,100,2127,1069
-1,12618,19,"McShea et al. 2009","Ocurrencias",113.6246054,3.130772539,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,31,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2741,1,"area",0,30.0135886218413,0.0900815501961175,138,2128,1070
-1,12668,19,"McShea et al. 2009","Ocurrencias",113.1872899,2.781282413,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,32,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2791,14,"area",0,67.1124244071547,0.0900815501961175,188,2129,1071
-1,12494,19,"McShea et al. 2009","Ocurrencias",113.1363998,2.926327117,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2617,9,"area",0,94.9113008003379,0.0900815501961177,14,2130,1072
-1,12629,19,"McShea et al. 2009","Ocurrencias",113.2085416,2.813760805,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2752,1,"area",0,94.9113008003324,0.0900815501961177,149,2131,1073
-1,12486,19,"McShea et al. 2009","Ocurrencias",113.1382769,2.915646373,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2609,5,"area",0,365.131064537441,0.180163100392235,6,2132,1074
-1,12531,19,"McShea et al. 2009","Ocurrencias",113.1771981,2.908438393,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2654,4,"area",0,30.0135886218413,0.180163100392235,51,2133,1075
-1,12594,19,"McShea et al. 2009","Ocurrencias",113.2110528,2.810447255,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2717,2,"area",0,30.0135886218413,0.180163100392235,114,2134,1076
-1,12485,19,"McShea et al. 2009","Ocurrencias",113.1265686,2.915307036,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,21,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2608,7,"area",0,335.562122035757,0.180163100392235,5,2135,1077
-1,12487,19,"McShea et al. 2009","Ocurrencias",113.1455283,2.917657626,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2610,9,"area",0,67.1124244071523,0.270244650588352,7,2136,1078
-1,12484,19,"McShea et al. 2009","Ocurrencias",113.123625,2.918431716,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2607,8,"area",0,192.180736756855,0.36032620078447,4,2137,1079
-1,12540,19,"McShea et al. 2009","Ocurrencias",113.2138482,2.894625429,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,21,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2663,2,"area",0,84.8912481689916,0.36032620078447,60,2138,1080
-1,12497,19,"McShea et al. 2009","Ocurrencias",113.1142885,2.926586218,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,19,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2620,870,"area",1,0,0.360326200784471,17,2139,1081
-1,12573,19,"McShea et al. 2009","Ocurrencias",113.593591,3.132296174,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2696,1,"area",0,180.08153173106,0.450407750980588,93,2140,1082
-1,12496,19,"McShea et al. 2009","Ocurrencias",113.1249359,2.922154056,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2619,7,"area",0,84.8912481689916,0.540489301176705,16,2141,1083
-1,12689,19,"McShea et al. 2009","Ocurrencias",113.6407753,3.111138573,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2812,1,"area",0,123.749196091695,0.540489301176705,209,2142,1084
-1,12498,19,"McShea et al. 2009","Ocurrencias",113.1128887,2.923397426,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2621,14,"area",0,212.22812042248,0.630570851372822,18,2143,1085
-1,12505,19,"McShea et al. 2009","Ocurrencias",113.1406625,2.931309443,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,33,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2628,6,"area",0,60.0271772436827,0.630570851372822,25,2144,1086
