"Dataset","n","simulation_number","patch_comb_number","vars","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","habitat_amount","Cumulative_Occurrence","Source","Realm","Family","Genus","Taxon_ITIS","TaxonNameIUCN","redlistCategory","Occurrence","mean_patch_area_log"
"Macaca_fascicularis_c",11,61,14,1,25.0099140271765,68.3955732977809,1.71154945372623,4.94447619965341,2.40398831377374,0.0900815501961175,230.518686951865,230.428605401669,2.43640252765314,4.4201918390993,20.6220412681809,"twenty_percent",1,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_fascicularis","Macaca fascicularis","Endangered",1,1.39811219882418
"Macaca_fascicularis_c",46,61,29,1,23.1450835166934,60.6105027411528,3.24293580706023,6.62810564074581,4.14020209594369,0.0900815501961041,250.696954195795,250.606872645599,3.15377085574867,8.61139491557154,8.93653108768732,"eighty_percent",1,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_fascicularis","Macaca fascicularis","Endangered",1,1.36445875222938
"Macaca_nemestrina_b",19,62,31,1,54.6747598348225,163.373270415457,1.71154945372623,20.3849249179096,2.40398831377374,0.0900815501961041,692.186631706967,692.096550156771,3.16579687578839,9.28263423001687,37.4803987271959,"fifty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.73778688402535
"Macaca_nemestrina_b",24,62,29,1,42.3646023776491,147.36166703222,2.20699797980468,3.68433540302118,2.87143048589612,0.0900815501961041,692.186631706967,692.096550156771,3.67315868443224,12.9265421595584,30.0800743229044,"fifty_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.62700313459506
"Macaca_nemestrina_b",44,62,17,1,32.3167561328563,110.939654123685,3.24293580706023,6.95379522208358,4.27375700226445,0.0900815501961041,692.186631706967,692.096550156771,4.96828634444353,25.8191770549079,16.7247821409121,"seventy_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.50942776100405
"Macaca_nemestrina_b",23,62,30,1,44.9311106021662,150.362192826975,1.89171255411847,4.77906329461501,2.27043340745299,0.0900815501961041,692.186631706967,692.096550156771,3.55885105540114,12.0854793257902,31.3526845336535,"fifty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.65254715356813
"Macaca_nemestrina_b",21,62,37,1,59.4967191057214,161.569603011816,1.89171255411847,18.0163100392234,2.27043340745299,0.0900815501961175,692.186631706967,692.096550156771,2.95883802150413,8.3630070633611,35.2573778955052,"sixty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.77449301760137
"Macaca_nemestrina_b",37,62,38,1,33.8877053291821,119.618539499063,2.88260960627576,5.91922960482226,3.73953737698019,0.0900815501961041,692.186631706967,692.096550156771,4.63297518479658,22.0143582931626,19.6651667565918,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.5300421620326
"Macaca_nemestrina_b",35,62,1,1,36.2462420403403,121.481272852123,2.97269115647188,9.12619291297214,3.60598247066075,0.0900815501961041,692.186631706967,692.096550156771,4.59996224023951,21.4779246355072,20.5340829241614,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.55926298619679
"Macaca_nemestrina_b",44,62,34,1,28.7278252807238,64.667108217312,3.51318045764858,10.6871750246557,4.67442172122673,0.0900815501961041,250.696954195795,250.606872645599,2.63149914855828,5.72907459503856,9.74893337427874,"sixty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.45830275079776
"Macaca_nemestrina_b",23,62,27,1,61.5766144427537,155.46984456578,2.88260960627576,24.8862135252314,3.73953737698138,0.180163100392235,692.186631706967,692.006468606575,3.00041772683135,8.94471020343957,32.417703543178,"seventy_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.7894158071841
"Macaca_nemestrina_b",38,62,9,1,32.0121382591667,113.62896423352,3.33301735725635,9.23898899198923,4.34053445542483,0.0900815501961041,692.186631706967,692.096550156771,5.17827488577469,27.0168834808418,18.4330520595783,"sixty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.50531468392677
"Macaca_nemestrina_b",15,62,7,1,82.9831240406586,182.991310999386,3.69334355804082,42.4977036425166,5.34219625283056,0.0900815501961175,692.186631706967,692.096550156771,2.45712849376857,5.26134111909845,47.2481533334189,"sixty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.91898978055418
"Macaca_nemestrina_b",45,62,33,1,23.4432229854813,56.0954671810545,3.69334355804082,8.78416846236728,4.67442172122686,0.0900815501961175,250.696954195795,250.606872645599,3.18354547936383,9.50056815994735,8.36221852309642,"fifty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.37001731846329
"Macaca_nemestrina_b",20,62,32,1,51.1978490539634,159.294526679114,3.10781348176605,6.31133861061548,4.0734246427833,0.0900815501961175,692.186631706967,692.096550156771,3.30573607376398,10.1963800449501,35.6193390098153,"fifty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.70925171559268
"Macaca_nemestrina_b",30,62,10,1,34.4051467382351,76.1327432193819,3.062772706668,12.5138286814096,4.14020209594368,0.0900815501961175,250.696954195795,250.606872645599,2.14634917015531,2.97789525120414,13.899873608668,"fifty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.53662341445591
"Macaca_nemestrina_b",31,62,35,1,39.5138361150559,74.7275753175944,6.48587161412046,19.7278594929483,9.08173362981194,0.0900815501961041,250.696954195795,250.606872645599,2.01600658574624,2.65661354123596,13.4214687346451,"sixty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.5967491942658
"Macaca_nemestrina_b",44,62,10,1,32.2307691985773,110.928811890351,3.24293580706023,6.86121140660418,4.27375700226445,0.0900815501961041,692.186631706967,692.096550156771,4.97093478106012,25.8430353435074,16.7231476127368,"seventy_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.50827067022569
"Macaca_nemestrina_b",19,62,7,1,53.3045720449951,164.710232362793,2.97269115647188,18.8535385645732,4.27375700226445,0.0900815501961041,692.186631706967,692.096550156771,3.13717003861426,9.02866442712406,37.7871188335008,"fifty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.72676446097319
"Macaca_nemestrina_b",43,62,27,1,28.3149356383872,65.4264018659462,2.97269115647188,9.66446345675448,4.14020209594367,0.0900815501961041,250.696954195795,250.606872645599,2.61779003727586,5.590641563662,9.97743274656325,"sixty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.45201557878526
"Macaca_nemestrina_b",37,62,8,1,32.8018574538437,69.7683630763727,4.41399595960976,15.5463320499739,6.00997078443437,0.0900815501961041,250.696954195795,250.606872645599,2.32937798321904,4.09456715615469,11.4698482357082,"sixty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.51589843697736
"Macaca_nemestrina_b",36,62,6,1,33.6779884469318,120.664568468047,3.24293580706023,6.74710810968915,4.40731190858521,0.0900815501961041,692.186631706967,692.096550156771,4.66357683538889,21.9333581105406,20.1107614113412,"sixty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.52734614362076
"Macaca_nemestrina_b",41,62,25,1,29.6236473486385,66.8750757511357,3.33301735725635,10.1601069645434,4.40731190858521,0.0900815501961041,250.696954195795,250.606872645599,2.51594490983162,5.05409373563334,10.4441321566404,"sixty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.47163852906259
"Macaca_nemestrina_b",20,62,18,1,62.4355224409271,165.123075213902,2.92765038137382,19.1254391260131,3.6727599238204,0.0900815501961175,692.186631706967,692.096550156771,2.8618094362844,7.72942517922159,36.9226420832095,"sixty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.79543175010909
"Macaca_nemestrina_b",13,62,28,1,78.1214920700792,194.729675347276,7.20652401568941,29.3911530594424,10.1501728803781,0.0900815501961175,692.186631706967,692.096550156771,2.40754991068422,4.65106690698518,54.0082945630045,"fifty_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.89277052943934
"Macaca_nemestrina_b",47,62,24,1,26.2386472805271,62.9094294657037,2.97269115647188,9.07513873642388,3.87309228330215,0.0900815501961041,250.696954195795,250.606872645599,2.78560390783542,6.55850296105666,9.17628339415227,"sixty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.41894144146026
"Macaca_nemestrina_b",39,62,18,1,36.6400930964353,116.653774588955,3.15285425686412,10.8671106463857,4.40731190858522,0.0900815501961041,692.186631706967,692.096550156771,4.67296067329822,22.7940510169435,18.6795535593241,"seventy_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.56395656846789
"Macaca_nemestrina_b",20,62,36,1,61.0482665679076,160.875770807098,7.52180944137518,17.3463285096383,6.8780776755184,0.180163100392235,692.186631706967,692.006468606575,3.07513869078654,8.95666699734478,35.9729159457347,"sixty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.78567333690203
"Macaca_nemestrina_b",32,62,12,1,25.828069470292,63.5717879022115,1.35122325294176,7.60149696654879,1.86976868849069,0.0900815501961041,250.696954195795,250.606872645599,2.62250442035545,5.70285871489912,11.2380105794517,"forty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.41209194586621
"Macaca_nemestrina_b",31,62,26,1,39.1854743353104,130.319145206426,2.88260960627576,5.77602899857502,3.73953737698138,0.0900815501961041,692.186631706967,692.096550156771,4.16032019746621,17.5063044212865,23.4060094346713,"sixty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.59312510821664
"Macaca_nemestrina_b",15,62,5,1,67.3629832366541,184.142236266801,3.69334355804082,24.4744642532806,4.40731190858519,0.0900815501961175,692.186631706967,692.096550156771,2.63527327912444,5.91425711030624,47.5453209596475,"fifty_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.82842131208019
"Macaca_nemestrina_b",36,62,5,1,41.2273228064214,126.224144988182,3.062772706668,10.3623809908926,4.14020209594369,0.0900815501961041,692.186631706967,692.096550156771,4.02380115588978,17.0192430644445,21.0373574980303,"seventy_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.61518513377908
"Macaca_nemestrina_b",29,62,35,1,56.0338304823341,138.785964489161,6.48587161412046,27.2947097094222,8.81462381717053,0.0900815501961041,692.186631706967,692.096550156771,3.45565785445962,12.4610940707353,25.771906610043,"eighty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.7484503119282
"Macaca_nemestrina_b",28,62,5,1,43.7828505935326,136.402779640445,2.38716108019712,11.8044364736157,3.3388726580191,0.0900815501961041,692.186631706967,692.096550156771,3.93921628901508,15.4304267878298,25.7777023618972,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.64130403399617
"Macaca_nemestrina_b",28,62,22,1,44.7287068705928,137.908078015139,2.29707953000079,12.8891684738935,2.80465303273574,0.0900815501961041,692.186631706967,692.096550156771,3.80611145357685,14.5471494163408,26.0621770153537,"sixty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.65058634268229
"Macaca_nemestrina_b",36,62,23,1,33.7705722624111,119.57455507104,3.24293580706023,7.52781487805551,4.20697954910407,0.0900815501961041,692.186631706967,692.096550156771,4.74828894274641,22.7427842629644,19.9290925118401,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.52853842007579
"Macaca_nemestrina_b",45,62,25,1,22.5664292302391,54.4211274511516,3.33301735725635,8.2704601626002,4.40731190858521,0.0900815501961041,250.246546444777,250.156464894581,3.1374619992176,9.21442671742331,8.11262269286365,"fifty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.35346284448811
"Macaca_nemestrina_b",33,62,36,1,49.3892572029782,131.089110485567,4.41399595960976,16.911976960892,6.00997078443438,0.0900815501961041,692.186631706967,692.096550156771,3.74241769358475,14.8178035533438,22.8196850746449,"eighty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.69363249457472
"Macaca_nemestrina_b",32,62,14,1,46.0457473924323,133.662103886087,2.92765038137382,11.5477618001399,3.73953737698139,0.0900815501961041,692.186631706967,692.096550156771,3.70923708462623,14.3689669850611,23.6283450113782,"seventy_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.66318952662227
"Macaca_nemestrina_b",28,62,28,1,43.7474614130993,137.807232397787,2.92765038137382,11.7443821068177,4.14020209594369,0.0900815501961041,692.186631706967,692.096550156771,3.83535577769212,14.7072695318533,26.0431189850449,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.64095285675787
"Macaca_nemestrina_b",40,62,39,1,30.5984505628653,110.854834984133,3.33301735725635,7.38105701919427,4.54086681490597,0.0900815501961041,692.186631706967,692.096550156771,5.33444535471287,28.7508159486788,17.5276884095988,"sixty_percent",11,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.48569943533665
"Macaca_nemestrina_b",41,62,26,1,24.7350754172638,56.6314592534149,3.33301735725635,9.22380479129325,4.40731190858521,0.0900815501961175,250.246546444777,250.156464894581,2.94870136899762,7.9704829383282,8.84434803284712,"fifty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.39331323886643
"Macaca_nemestrina_b",13,62,4,1,93.8649753043515,194.9459584879,8.37758416823768,47.9233847043311,8.14684928556473,0.900815501961177,692.186631706967,691.285816205006,2.20072987918146,3.88771684150553,54.0682807132767,"sixty_percent",5,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.9725035702255
"Macaca_nemestrina_b",15,62,31,1,80.8872266394312,188.416353243213,2.88260960627577,40.0724311372391,3.20531775169835,0.180163100392235,692.186631706967,692.006468606575,2.30253168954493,4.47989874506431,48.6488932176064,"sixty_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.9078799451228
"Macaca_nemestrina_b",26,62,6,1,39.0226346099551,136.899764939859,3.24293580706023,7.94355488092964,4.0734246427833,0.0900815501961175,692.186631706967,692.096550156771,4.18212786138594,16.949333633583,26.8482528013309,"fifty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.59131658740446
"Macaca_nemestrina_b",15,62,27,1,67.7593420575195,184.069057106021,1.71154945372623,24.9318013542792,2.40398831377376,0.0900815501961041,692.186631706967,692.096550156771,2.63327148344481,5.90625855352029,47.5264261815814,"fifty_percent",1,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.83096918034839
"Macaca_nemestrina_b",23,62,9,1,27.2555438180325,59.5306457296269,2.97269115647188,12.0329986525123,3.60598247066063,0.0900815501961041,250.696954195795,250.606872645599,2.63427185417431,6.40192635025198,12.4129977127525,"thirty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.43545485173941
"Macaca_nemestrina_b",9,62,8,1,115.704746696347,228.616570731853,7.20652401568941,115.704746696347,10.4172826930196,0.180163100392235,692.186631706967,692.006468606575,1.72208318855353,1.53510158783754,76.2055235772844,"fifty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,2.06335117590719
"Macaca_nemestrina_b",28,62,9,1,36.7017973084745,132.008109986834,1.80163100392235,7.82958807121251,2.13687850113222,0.0900815501961041,692.186631706967,692.096550156771,4.37900387295258,18.7332209394622,24.9471878620589,"fifty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.56468733242757
"Macaca_nemestrina_b",32,62,4,1,45.6431954649937,133.207813741253,3.51318045764858,10.2727613973644,4.8079766275475,0.0900815501961041,692.186631706967,692.096550156771,3.77517811363309,14.7007847961996,23.5480371008686,"seventy_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.65937604162335
"Macaca_nemestrina_b",33,62,33,1,36.8406242862651,125.915032327925,3.69334355804082,7.10309705064928,4.67442172122674,0.0900815501961175,692.186631706967,692.096550156771,4.40568019118956,19.4907558566566,21.9189936772312,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.56632698096517
"Macaca_nemestrina_b",28,62,2,1,50.5132292724721,142.237041730237,2.92765038137382,19.6340245448279,3.7395373769814,0.0900815501961175,692.186631706967,692.096550156771,3.43126741162061,12.0425101025935,26.8802742599802,"seventy_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.70340513351701
"Macaca_nemestrina_b",23,62,13,1,35.6409611645482,72.4014611960461,5.40489301176624,17.8314058046091,7.21196494132004,0.0900815501961175,250.246546444777,250.156464894581,2.07759392652027,2.91617829498481,15.0967482581696,"forty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.55194940756548
"Macaca_nemestrina_b",39,62,8,1,36.3998756292456,117.373962788278,5.40489301176705,9.97175463231521,6.94485512867972,0.0900815501961041,692.186631706967,692.096550156771,4.63385435932132,22.2969900900648,18.794875966074,"seventy_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.56109989975827
"Macaca_nemestrina_b",27,62,29,1,46.4286982418189,139.890017473978,3.69334355804082,13.5200657076945,4.94153153386826,0.0900815501961041,692.186631706967,692.096550156771,3.74837749128087,14.001960312726,26.9218464151809,"sixty_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.66678650717855
"Macaca_nemestrina_b",35,62,30,1,35.5744910517338,122.308268311492,3.33301735725635,7.63518794420873,4.67442172122673,0.0900815501961041,692.186631706967,692.096550156771,4.56183452295294,21.0082090668544,20.6738706703869,"sixty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.55113869554467
"Macaca_nemestrina_b",42,62,2,1,29.216449446939,66.12371215473,3.24293580706023,10.2295548619764,4.40731190858521,0.0900815501961041,250.696954195795,250.606872645599,2.55789556897896,5.28899928486627,10.2031102974039,"sixty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.46562743681067
"Macaca_nemestrina_b",20,62,3,1,63.2867930902805,164.807700002589,3.87350665843306,20.1726371470431,4.94153153386827,0.0900815501961175,692.186631706967,692.096550156771,2.86544780273002,7.75154434925773,36.8521220421181,"sixty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.80131308937842
"Macaca_nemestrina_b",16,62,3,1,63.3554802723068,178.597156627229,5.40489301176664,22.9579265071246,7.14518748816026,0.0900815501961175,692.186631706967,692.096550156771,2.76914324485377,6.6914749062852,44.6492891568071,"fifty_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.80178418747647
"Macaca_nemestrina_b",45,62,4,1,22.5964564136378,54.4182649328703,3.15285425686412,8.30697970997704,4.14020209594369,0.0900815501961041,250.246546444777,250.156464894581,3.13630986368893,9.2101048070551,8.11219597383274,"fifty_percent",11,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.35404033823293
"Macaca_nemestrina_b",21,62,3,1,69.9247309403274,166.63890583255,1.71154945372623,30.9032706319835,2.27043340745298,0.0900815501961041,692.186631706967,692.096550156771,2.58958761175726,6.45323970402275,36.3635904620132,"seventy_percent",3,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.84463080394802
"Macaca_nemestrina_b",15,62,20,1,84.0460863329754,181.178466335861,9.45856277059235,43.7172692451747,13.4890455383972,0.180163100392235,692.186631706967,692.006468606575,2.50141775225183,5.51776671953912,46.7800788540128,"sixty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.9245174950085
"Macaca_nemestrina_b",35,62,41,1,46.4254572124998,127.76092526077,3.69334355804082,15.5716831425207,4.94153153386826,0.0900815501961041,692.186631706967,692.096550156771,3.87565498951934,15.9775340264127,21.5955379144384,"eighty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.66675618950149
"Macaca_nemestrina_b",34,62,6,1,42.2800405302824,129.318699350398,3.062772706668,8.71538998147425,4.14020209594369,0.0900815501961175,692.186631706967,692.096550156771,3.95638149423842,16.164124641158,22.1779739710627,"seventy_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.62613539495681
"Macaca_nemestrina_b",30,62,11,1,27.0094514671339,67.0704221966874,3.062772706668,6.72233568338525,3.87309228330216,0.0900815501961175,250.696954195795,250.606872645599,2.62625824200338,5.57917731950046,12.2453277261736,"forty_percent",4,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.43151576422388
"Macaca_nemestrina_b",32,62,24,1,32.6883425274145,71.5873229167717,3.51318045764858,12.0882511013169,4.87475408070788,0.0900815501961041,250.696954195795,250.606872645599,2.3780434774509,4.20705939305401,12.6549703703601,"fifty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.51439290010172
"Macaca_nemestrina_b",28,62,14,1,28.8968744236237,68.4596354493205,4.54911828490394,12.8328675050208,6.2770805970759,0.0900815501961175,250.696954195795,250.606872645599,2.5654625374337,5.1746469446316,12.9376550175031,"forty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.46085087064645
"Macaca_nemestrina_b",38,62,1,1,27.8280873092674,68.5254491133874,3.062772706668,10.1764001237169,3.87309228330216,0.0900815501961041,250.696954195795,250.606872645599,2.58607766091711,5.1383056831671,11.1162957387975,"fifty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.44448335726552
"Macaca_nemestrina_b",50,62,2,1,20.2233080190276,57.7292162683527,3.062772706668,5.10537185736486,3.93986973646253,0.0900815501961041,250.696954195795,250.606872645599,3.48308945514434,10.651623771854,8.16414405918739,"fifty_percent",8,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.30585219660133
"Macaca_nemestrina_b",35,62,2,1,23.9616923521658,59.4786987386244,3.15285425686412,8.84662948132899,4.14020209594369,0.0900815501961041,250.696954195795,250.606872645599,3.1569782940555,9.06429529767194,10.0537350609328,"forty_percent",6,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.37951748789305
"Macaca_nemestrina_b",45,62,11,1,32.9598383106453,108.836103525999,4.41399595960976,8.9594622897759,5.74286097179297,0.0900815501961041,692.186631706967,692.096550156771,5.08367836429094,27.1851307024774,16.2243283926892,"seventy_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.51798507253458
"Macaca_nemestrina_b",44,62,17,1,28.1750521317931,64.849139508298,3.062772706668,10.0115633981848,4.00664718962291,0.0900815501961041,250.696954195795,250.606872645599,2.63156084618702,5.72210592992765,9.77637562392894,"sixty_percent",10,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.44986472828617
"Macaca_nemestrina_b",33,62,20,1,30.6604839940224,70.6579153637968,5.40489301176624,10.3693873336859,6.67774531603699,0.0900815501961175,250.696954195795,250.606872645599,2.48010805424124,4.64368268526438,12.2999642812458,"fifty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.48657900616983
"Macaca_nemestrina_b",29,62,26,1,49.9517727139212,138.04914039954,3.69334355804082,20.2395226980632,5.20864134650979,0.0900815501961041,692.186631706967,692.096550156771,3.62613858286128,13.4161937331957,25.6350818115439,"seventy_percent",7,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.698550905299
"Macaca_nemestrina_b",30,62,40,1,54.9437401829495,136.636380263975,4.909444485688,19.7916672576705,6.67774531603759,0.0900815501961041,692.186631706967,692.096550156771,3.52180050481578,13.0216379057185,24.9462758821443,"eighty_percent",9,"McShea et al. 2009","Asia","Cercopithecidae","Macaca","Macaca_nemestrina","Macaca nemestrina","Endangered",1,1.73991821980111
