"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,12445,318,"Sharma et al. 2013","Richness",95.63884167,27.634975,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2589,612,"area",1,0,1075.62666697212,11,2110
-1,12448,318,"Sharma et al. 2013","Richness",95.68966944,27.95264167,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",0,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2592,263,"area",1,0,1121.13243696555,14,2111
-1,12441,318,"Sharma et al. 2013","Richness",94.90331667,27.35041944,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2585,353,"area",1,0,1232.7837430401,7,2112
-1,12452,318,"Sharma et al. 2013","Richness",95.75894444,27.48872778,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2596,568,"area",1,0,1445.07847994254,18,2113
-1,12450,318,"Sharma et al. 2013","Richness",95.70428889,27.58478611,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2594,495,"area",1,0,2374.75251529441,16,2114
-1,12454,318,"Sharma et al. 2013","Richness",95.814525,27.45648611,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2598,608,"area",1,0,2375.53879209761,20,2115
-1,12446,318,"Sharma et al. 2013","Richness",95.64525278,27.50120278,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2590,672,"area",1,0,2826.1736850131,12,2116
-1,12459,318,"Sharma et al. 2013","Richness",95.96555,27.38766111,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2603,271,"area",1,0,5430.22417308203,25,2117
-1,12449,318,"Sharma et al. 2013","Richness",95.69877222,27.39518611,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2593,366,"area",1,0,7254.68121063695,15,2118
-1,12437,318,"Sharma et al. 2013","Richness",95.41818889,27.19078611,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2581,405,"area",1,0,8090.8865909916,3,2119
-1,12443,318,"Sharma et al. 2013","Richness",95.52897222,27.32490833,"Precise","India","Asia","Cercopithecidae","Macaca","Macaca assamensis","Macaca_assamensis","Transects",1,2006,484,"km",NA,NA,9,"D",233.4333333,"AR","Frugivore",90.46,NA,20,547.5,167.3,NA,376.8,1,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca assamensis","Near Threatened",85,"a","Macaca_assamensis_a",2587,219,"area",1,0,9291.72783889597,9,2120
-1,12564,19,"McShea et al. 2009","Ocurrencias",113.6106941,3.118787386,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2687,1,"area",0,60.0271772436827,0.0900815501961041,84,2121
-1,12628,19,"McShea et al. 2009","Ocurrencias",113.2305385,2.882026644,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,30,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2751,1,"area",0,361.411466038865,0.0900815501961041,148,2122
-1,12483,19,"McShea et al. 2009","Ocurrencias",113.1320829,2.916444734,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2606,10,"area",0,42.4456240844961,0.0900815501961175,3,2123
-1,12545,19,"McShea et al. 2009","Ocurrencias",113.1986004,2.867461692,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,18,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2668,1,"area",0,218.502223338664,0.0900815501961175,65,2124
-1,12568,19,"McShea et al. 2009","Ocurrencias",113.6147987,3.102518466,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2691,1,"area",0,67.1124244071523,0.0900815501961175,88,2125
-1,12569,19,"McShea et al. 2009","Ocurrencias",113.6196391,3.100319332,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2692,1,"area",0,150.067943109216,0.0900815501961175,89,2126
-1,12580,19,"McShea et al. 2009","Ocurrencias",113.6010663,3.122941588,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,30,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2703,1,"area",0,134.224848814304,0.0900815501961175,100,2127
-1,12618,19,"McShea et al. 2009","Ocurrencias",113.6246054,3.130772539,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,31,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2741,1,"area",0,30.0135886218413,0.0900815501961175,138,2128
-1,12668,19,"McShea et al. 2009","Ocurrencias",113.1872899,2.781282413,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,32,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2791,14,"area",0,67.1124244071547,0.0900815501961175,188,2129
-1,12494,19,"McShea et al. 2009","Ocurrencias",113.1363998,2.926327117,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2617,9,"area",0,94.9113008003379,0.0900815501961177,14,2130
-1,12629,19,"McShea et al. 2009","Ocurrencias",113.2085416,2.813760805,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2752,1,"area",0,94.9113008003324,0.0900815501961177,149,2131
-1,12486,19,"McShea et al. 2009","Ocurrencias",113.1382769,2.915646373,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2609,5,"area",0,365.131064537441,0.180163100392235,6,2132
-1,12531,19,"McShea et al. 2009","Ocurrencias",113.1771981,2.908438393,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2654,4,"area",0,30.0135886218413,0.180163100392235,51,2133
-1,12594,19,"McShea et al. 2009","Ocurrencias",113.2110528,2.810447255,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2717,2,"area",0,30.0135886218413,0.180163100392235,114,2134
-1,12485,19,"McShea et al. 2009","Ocurrencias",113.1265686,2.915307036,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,21,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2608,7,"area",0,335.562122035757,0.180163100392235,5,2135
-1,12487,19,"McShea et al. 2009","Ocurrencias",113.1455283,2.917657626,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2610,9,"area",0,67.1124244071523,0.270244650588352,7,2136
-1,12484,19,"McShea et al. 2009","Ocurrencias",113.123625,2.918431716,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2607,8,"area",0,192.180736756855,0.36032620078447,4,2137
-1,12540,19,"McShea et al. 2009","Ocurrencias",113.2138482,2.894625429,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,21,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2663,2,"area",0,84.8912481689916,0.36032620078447,60,2138
-1,12497,19,"McShea et al. 2009","Ocurrencias",113.1142885,2.926586218,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,19,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2620,870,"area",1,0,0.360326200784471,17,2139
-1,12573,19,"McShea et al. 2009","Ocurrencias",113.593591,3.132296174,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,29,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2696,1,"area",0,180.08153173106,0.450407750980588,93,2140
-1,12496,19,"McShea et al. 2009","Ocurrencias",113.1249359,2.922154056,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2619,7,"area",0,84.8912481689916,0.540489301176705,16,2141
-1,12689,19,"McShea et al. 2009","Ocurrencias",113.6407753,3.111138573,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2812,1,"area",0,123.749196091695,0.540489301176705,209,2142
-1,12498,19,"McShea et al. 2009","Ocurrencias",113.1128887,2.923397426,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,28,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2621,14,"area",0,212.22812042248,0.630570851372822,18,2143
-1,12505,19,"McShea et al. 2009","Ocurrencias",113.1406625,2.931309443,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,33,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2628,6,"area",0,60.0271772436827,0.630570851372822,25,2144
-1,12641,19,"McShea et al. 2009","Ocurrencias",113.2297781,2.804472027,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,25,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2764,2,"area",0,67.1124244071547,0.630570851372822,161,2145
-1,12504,19,"McShea et al. 2009","Ocurrencias",113.1452485,2.931273498,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,33,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2627,947,"area",1,0,0.72065240156894,24,2146
-1,12542,19,"McShea et al. 2009","Ocurrencias",113.228406,2.885800617,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2665,1,"area",0,241.977287420684,0.72065240156894,62,2147
-1,12482,19,"McShea et al. 2009","Ocurrencias",113.1184906,2.918486655,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,30,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2605,7,"area",0,30.0135886218432,0.810733951765057,2,2148
-1,12507,19,"McShea et al. 2009","Ocurrencias",113.1171511,2.923461682,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2630,8,"area",0,30.0135886218432,0.900815501961175,27,2149
-1,12622,19,"McShea et al. 2009","Ocurrencias",112.9883391,2.947712984,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,31,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2745,236,"area",0,94.9113008003324,0.990897052157292,142,2150
-1,12654,19,"McShea et al. 2009","Ocurrencias",113.2382528,2.881948146,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,23,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2777,1165,"area",1,0,1.08097860235341,174,2151
-1,12489,19,"McShea et al. 2009","Ocurrencias",113.1544883,2.919719766,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,20,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2612,5,"area",0,175.007791445622,1.17106015254935,9,2152
-1,12535,19,"McShea et al. 2009","Ocurrencias",113.2182904,2.881002021,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2658,1,"area",0,42.4456240844961,1.26114170274564,55,2153
-1,12672,19,"McShea et al. 2009","Ocurrencias",113.2308101,2.77480002,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,25,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2795,2,"area",0,210.095120352871,1.44130480313767,192,2154
-1,12690,19,"McShea et al. 2009","Ocurrencias",113.6450211,3.115664655,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2813,1,"area",0,150.067943109206,1.71154945372623,210,2155
-1,12681,19,"McShea et al. 2009","Ocurrencias",113.642316,3.130429583,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,27,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2804,1,"area",0,42.4456240844961,1.80163100392235,201,2156
-1,12653,19,"McShea et al. 2009","Ocurrencias",113.1993215,2.858935192,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,23,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2776,1,"area",0,67.1124244071523,1.89171255411847,173,2157
-1,12495,19,"McShea et al. 2009","Ocurrencias",113.1375305,2.920349001,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,26,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2618,938,"area",1,0,2.43220185529517,15,2158
-1,12503,19,"McShea et al. 2009","Ocurrencias",113.1490415,2.920977864,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,24,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2626,3,"area",0,30.0135886218432,2.70244650588352,23,2159
-1,12616,19,"McShea et al. 2009","Ocurrencias",113.620331,3.132843855,"Precise","Malaysia","Asia","Cercopithecidae","Macaca","Macaca fascicularis","Macaca_fascicularis","camera traps",0,2006,16,"day",NA,NA,4.03,"D",157,"AR - BOTH","Frugivore",63.98,2.258,27.5,398.45,165,283.53,456,1,2.26,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Macaca fascicularis","Endangered",86,"c","Macaca_fascicularis_c",2739,1,"area",0,169.782496337984,2.88260960627577,136,2160
