"OID","N","N_study","Source","BASE","X","Y","Precise","Country","Realm","Family","Genus","Taxon","Taxon_ITIS","Sample_met","Occurrence","Sample_yea","Sampling_e","Sampling_1","ID_Todo","TRAITS","BodyMass_k","DielActivi","HomeRange_","Locomotion","TrophicGui","Brain_size","Canine_Dim","MeanGroupS","Interbirth","Gestation","WeaningAge","MaxLongevi","LitterSz","AdultSexRa","Social_Sys","Mating_Sys","FOREST","BIOME","TaxonNameIUCN","redlistCategory","species_number","Source_grp","Dataset","row_id","nearpatch_ID","metric","treecover","near_p_dist","patch_area","dataset_row_id","row_id_2"
-1,16808,6,"Benchimol & Venticinque 2014","Richness",-59.6875,-1.783333333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4020,107,"area",1,0,15.2157138153956,17,2970
-1,16799,6,"Benchimol & Venticinque 2014","Richness",-59.44777778,-1.789722222,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4011,103,"area",1,0,22.7785538183141,8,2971
-1,16793,6,"Benchimol & Venticinque 2014","Richness",-59.35388889,-1.841388889,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4005,2,"area",0,42.4343751122962,35.4733209660699,2,2972
-1,16805,6,"Benchimol & Venticinque 2014","Richness",-59.655,-1.877222222,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4017,134,"area",1,0,61.1329566902574,14,2973
-1,16796,6,"Benchimol & Venticinque 2014","Richness",-59.41555556,-1.798611111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4008,124,"area",1,0,95.0757028938326,5,2974
-1,16806,6,"Benchimol & Venticinque 2014","Richness",-59.66277778,-1.678333333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4018,80,"area",1,0,105.429590993065,15,2975
-1,16807,6,"Benchimol & Venticinque 2014","Richness",-59.68722222,-1.831388889,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4019,92,"area",1,0,116.953918616561,16,2976
-1,16804,6,"Benchimol & Venticinque 2014","Richness",-59.63777778,-1.791111111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4016,88,"area",1,0,139.642438625317,13,2977
-1,16811,6,"Benchimol & Venticinque 2014","Richness",-59.78472222,-1.702777778,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4023,136,"area",1,0,228.41577485005,20,2978
-1,16809,6,"Benchimol & Venticinque 2014","Richness",-59.70333333,-1.741666667,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4021,91,"area",1,0,859.552779855509,18,2979
-1,16792,6,"Benchimol & Venticinque 2014","Richness",-59.71666667,-1.671111111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4004,122,"area",1,0,957.50956465521,1,2980
-1,16800,6,"Benchimol & Venticinque 2014","Richness",-59.51472222,-1.772777778,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4012,104,"area",1,0,1436.57946531628,9,2981
-1,16810,6,"Benchimol & Venticinque 2014","Richness",-59.77861111,-1.597222222,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4022,188,"area",1,0,1549.9320315505,19,2982
-1,16802,6,"Benchimol & Venticinque 2014","Richness",-59.62722222,-1.592777778,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",1,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4014,202,"area",1,0,2483.40256905357,11,2983
-1,16798,6,"Benchimol & Venticinque 2014","Richness",-59.44222222,-1.739444444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pitbecia chrysocephala","Pithecia_chrysocephala","Line transect and boat census",0,2008,0,NA,NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"a","Pithecia_chrysocephala_a",4010,168,"area",1,0,3813.74213909077,7,2984
-1,16876,438,"de Souza 2009","Richness",-59.38103611,-1.855925,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia chryocephala","Pithecia_chrysocephala","Linear transect",0,2008,4,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4039,1,"area",0,30.0058647658916,2.97116133715173,16,2985
-1,16869,438,"de Souza 2009","Richness",-59.63263889,-1.829666667,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,4,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4032,139,"area",1,0,4.59179479377994,9,2986
-1,16867,438,"de Souza 2009","Richness",-59.59533333,-1.836194444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,4,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4030,138,"area",1,0,9.18358958755989,7,2987
-1,16873,438,"de Souza 2009","Richness",-59.68769444,-1.783361111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,8,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4036,108,"area",1,0,15.2159474538982,13,2988
-1,16865,438,"de Souza 2009","Richness",-59.44772222,-1.789694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,8,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4028,104,"area",1,0,22.778903584829,5,2989
-1,16871,438,"de Souza 2009","Richness",-59.65505556,-1.877333333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4034,134,"area",1,0,61.1338953916977,11,2990
-1,16863,438,"de Souza 2009","Richness",-59.41552778,-1.798555556,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4026,124,"area",1,0,95.0771627888554,3,2991
-1,16872,438,"de Souza 2009","Richness",-59.66280556,-1.678219444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4035,80,"area",1,0,105.431209872865,12,2992
-1,16870,438,"de Souza 2009","Richness",-59.63788889,-1.791,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,12,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4033,88,"area",1,0,139.644582846131,10,2993
-1,16862,438,"de Souza 2009","Richness",-59.78480556,-1.702861111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4025,137,"area",1,0,228.419282192544,2,2994
-1,16874,438,"de Souza 2009","Richness",-59.70322222,-1.741694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4037,91,"area",1,0,859.565978357165,14,2995
-1,16861,438,"de Souza 2009","Richness",-59.71677778,-1.671083333,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4024,122,"area",1,0,957.524267291171,1,2996
-1,16866,438,"de Souza 2009","Richness",-59.51461111,-1.772777778,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4029,104,"area",1,0,1436.60152410888,6,2997
-1,16875,438,"de Souza 2009","Richness",-59.77863889,-1.597361111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",1,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4038,190,"area",1,0,1549.95583088082,15,2998
-1,16868,438,"de Souza 2009","Richness",-59.62730556,-1.592694444,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,20,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4031,204,"area",1,0,2483.44070189867,8,2999
-1,16864,438,"de Souza 2009","Richness",-59.44230556,-1.739361111,"Precise","Brazil","Neotropics","Pitheciidae","Pithecia","Pithecia  pithecia  chrysocephala","Pithecia_chrysocephala","Linear transect",0,2008,16,"km",NA,NA,1.9,"D",56.125,"AR","Frugivore",NA,1.071,NA,669.1,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia chrysocephala","Least Concern",115,"c","Pithecia_chrysocephala_c",4027,168,"area",1,0,3813.80069940621,4,3000
-1,16914,372,"Heymann et al. 2002","Richness",-74.43198333,-2.265786111,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",290,47,"area",1,0,4921.81957146221,4,3007
-1,16918,372,"Heymann et al. 2002","Richness",-74.87591111,-2.013447222,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",1,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",294,39,"area",1,0,6166.81608118757,8,3008
-1,16916,372,"Heymann et al. 2002","Richness",-74.65540278,-2.122227778,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",292,41,"area",1,0,6345.27728624114,6,3009
-1,16911,372,"Heymann et al. 2002","Richness",-74.46778611,-2.285575,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",287,40,"area",1,0,7485.19598249652,1,3010
-1,16917,372,"Heymann et al. 2002","Richness",-74.67330556,-2.168175,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",293,39,"area",1,0,8020.30947474359,7,3011
-1,16919,372,"Heymann et al. 2002","Richness",-74.90436667,-2.051469444,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",295,30,"area",1,0,8699.93872587577,9,3012
-1,16913,372,"Heymann et al. 2002","Richness",-75.01069722,-2.164897222,"Precise","Peru","Neotropics","Pitheciidae","Pithecia","Pithecia monachus","Pithecia_monachus","Transects",0,1999,0,NA,NA,NA,2.36,"D",25.85,"AR",NA,NA,1.126,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia monachus","Least Concern",117,"a","Pithecia_monachus_a",289,140,"area",1,0,9904.50683950172,3,3013
-1,16954,13,"de Thoisy et al. 2010","Richness",-53.921713,5.726994,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2012,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Mangroves","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",5638,27,"area",0,210.425400371173,3003.19035040734,2,3014
-1,16952,13,"de Thoisy et al. 2010","Richness",-53.600576,5.609703,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2010,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4811,169,"area",0,67.19601131774,3838.36957077671,2,3015
-1,16953,13,"de Thoisy et al. 2010","Richness",-53.948397,5.653225,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2002,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1456,230,"area",1,0,5666.18599062044,2,3016
-1,16932,13,"de Thoisy et al. 2010","Richness",-52.802106,5.174982,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1335,117,"area",1,0,8327.71060694907,3,3017
-1,16931,13,"de Thoisy et al. 2010","Richness",-52.632553,4.999466,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2003,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1704,61,"area",1,0,9168.49117942562,2,3018
-1,16951,13,"de Thoisy et al. 2010","Richness",-53.896275,5.553985,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2002,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1455,373,"area",1,0,9401.96377544972,1,3019
-1,16950,13,"de Thoisy et al. 2010","Richness",-53.572052,5.480593,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2009,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4430,167,"area",1,0,9572.11512759059,3,3020
-1,16936,13,"de Thoisy et al. 2010","Richness",-54.155877,5.280158,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2003,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1705,22,"area",1,0,9587.94106446664,3,3021
-1,16930,13,"de Thoisy et al. 2010","Richness",-52.569916,4.899048,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1334,209,"area",1,0,9730.68317267683,2,3022
-1,16928,13,"de Thoisy et al. 2010","Richness",-53.917251,4.767957,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2001,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",1333,75,"area",1,0,9905.88575941639,1,3023
-1,16940,13,"de Thoisy et al. 2010","Richness",-53.967133,5.348667,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",1,2008,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4040,45,"area",1,0,9933.67598856816,1,3024
-1,16920,13,"de Thoisy et al. 2010","Richness",-52.131635,4.059572,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2009,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4428,19,"area",1,0,9970.58071245382,1,3025
-1,16929,13,"de Thoisy et al. 2010","Richness",-52.607433,4.865418,"Precise","French Guiana","Neotropics","Pitheciidae","Pithecia","Pithecia pithecia","Pithecia_pithecia","line/belt transects",0,2010,100,"kilometer",NA,NA,1.76,"D",48.36,"AR","Frugivore",32.26,1.174,4.4,448.03,158,113.15,248.4,1.01,NA,"Polygyndry","Polygyndry",NA,"Tropical_and_suptropical_moist_broadleaf_forest","Pithecia pithecia","Least Concern",118,"a","Pithecia_pithecia_a",4810,70,"area",1,0,9980.44721021788,1,3026
